# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	01-28-2025
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) regulatedId. Transcription Unit ID regulated by the TF (regulated Transcription Unit)
## (5) regulatedName. Transcription Unit regulated by the TF (regulated Transcription Unit)
## (6) function. Regulatory Function of the TF on the regulated Transcription Unit (+ activator, - repressor, +- dual, ? unknown)
## (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLITUC00765	folE-yeiB[folEp]	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLITUC01132	asd[]	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLITUC03096	purR[purRp]	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLITUC03231	manXYZ[manXp]	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLITUC03682	adiY[adiYp]	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLITUC03835	ptsG[ptsGp1]	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLITUC03836	ptsG[ptsGp2]	-	S 
RDBECOLIPDC04134	IstR-1	istR	RDBECOLITUC02407	tisB[tisBp]	-	S 
RDBECOLIPDC04142	RseX	rseX	RDBECOLITUC02324	ompA[ompAp2]	-	W 
RDBECOLIPDC04142	RseX	rseX	RDBECOLITUC03085	ompA[ompAp1]	-	W 
RDBECOLIPDC04142	RseX	rseX	RDBECOLITUC03086	ompC[ompCp1]	-	W 
RDBECOLIPDC04142	RseX	rseX	RDBECOLITUC03494	ompC[ompCp2]	-	W 
RDBECOLIPDC04142	RseX	rseX	RDBECOLITUC03495	ompC[ompCp3]	-	W 
RDBECOLIPDC04143	RydC	rydC	RDBECOLITUC02273	cfa[cfap]	+	S 
RDBECOLIPDC04143	RydC	rydC	RDBECOLITUC02279	csgDEFG[csgDp3]	-	W 
RDBECOLIPDC04143	RydC	rydC	RDBECOLITUC03104	trpLEDCBA[trpLp]	+	S 
RDBECOLIPDC04143	RydC	rydC	RDBECOLITUC03415	csgDEFG[csgDp1]	-	W 
RDBECOLIPDC04143	RydC	rydC	RDBECOLITUC03617	cfa[cfap1]	+	S 
RDBECOLIPDC04144	OhsC	ohsC	RDBECOLITUC01539	shoB[shoBp]	-	W 
RDBECOLIPDC04148	SymR	symR	RDBECOLITUC02609	symE[symEp]	-	W 
RDBECOLIPDC04149	MgrR	mgrR	RDBECOLITUC00958	ygdQ[]	-	W 
RDBECOLIPDC04149	MgrR	mgrR	RDBECOLITUC01165	eptB[eptBp]	-	W 
RDBECOLIPDC04149	MgrR	mgrR	RDBECOLITUC02269	eptB[eptBp2]	-	W 
RDBECOLIPDC04149	MgrR	mgrR	RDBECOLITUC02684	pitA[pitAp]	-	W 
RDBECOLIPDC04149	MgrR	mgrR	RDBECOLITUC03246	soxS[soxSp]	-	S 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLITUC00534	maeA[]	-	S 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLITUC00671	yobA-yebZY[]	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLITUC00765	folE-yeiB[folEp]	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLITUC00813	folX-yfcH[folXp]	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLITUC01745	azuCR[azuCp]	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLITUC01794	sodB[sodBp]	-	S 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLITUC01875	gpmA[gpmAp]	-	S 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLITUC02274	gpmA[gpmAp4]	-	S 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLITUC02598	metE[metEp]	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLITUC03101	sodA[sodAp]	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLITUC03288	cydDC[cydDp]	-	W 
RDBECOLIPDC04151	ArrS	arrS	RDBECOLITUC01725	gadEF[gadEp3]	+	W 
RDBECOLIPDC04151	ArrS	arrS	RDBECOLITUC02273	cfa[cfap]	+	S 
RDBECOLIPDC04151	ArrS	arrS	RDBECOLITUC03617	cfa[cfap1]	+	S 
RDBECOLIPDC04154	SdsN	sdsN	RDBECOLITUC03652	hmp[hmpp]	-	S 
RDBECOLIPDC04160	AgrB	agrB	RDBECOLITUC02608	dinQ[dinQp]	-	W 
RDBECOLIPDC04165	CpxQ	cpxQ	RDBECOLITUC02273	cfa[cfap]	-	S 
RDBECOLIPDC04165	CpxQ	cpxQ	RDBECOLITUC03617	cfa[cfap1]	-	S 
RDBECOLIPDC04176	SdhX	sdhX	RDBECOLITUC03071	katG[katGp]	-	S 
RDBECOLIPDC04176	SdhX	sdhX	RDBECOLITUC03302	fdoGHI-fdhE[]	-	S 
RDBECOLIPDC04182	C0293	C0293	RDBECOLITUC02523	hcaR-iroK[hcaRp]	-	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLITUC02279	csgDEFG[csgDp3]	-	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLITUC02302	hdeD[hdeDp2]	-	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLITUC02334	hdeD[hdeDp]	-	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLITUC02876	ydaM[]	-	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLITUC03415	csgDEFG[csgDp1]	-	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLITUC03449	lrhA[lrhAp]	-	W 
RDBECOLIPDC04198	RprA	rprA	RDBECOLITUC03462	rpoS[rpoSp]	+	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC01841	fiu[fiup]	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC02249	ompF[ompFp2]	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC02279	csgDEFG[csgDp3]	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC02790	yifE[]	+	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC02979	ompW[ompWp]	-	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC03086	ompC[ompCp1]	-	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC03087	ompF[ompFp]	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC03117	fadL[fadLp]	-	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC03415	csgDEFG[csgDp1]	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC03469	tsx[tsxp1]	-	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC03470	tsx[tsxp2]	-	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC03494	ompC[ompCp2]	-	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC03495	ompC[ompCp3]	-	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLITUC03585	nmpC[nmpCp]	-	S 
RDBECOLIPDC04227	SdsR	sdsR	RDBECOLITUC01097	yhcB[yhcBp]	-	S 
RDBECOLIPDC04227	SdsR	sdsR	RDBECOLITUC03662	mutS[mutSp]	-	W 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLITUC00105	yacL[yacLp]	-	W 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLITUC00628	nadE[nadEp]	-	S 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLITUC00921	yqaE[yqaEp]	-	S 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLITUC01705	yliM-ompX[yliMp]	-	W 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLITUC02302	hdeD[hdeDp2]	-	S 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLITUC02334	hdeD[hdeDp]	-	S 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLITUC02978	ompX[ompXp2]	-	W 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLITUC03016	luxS[luxSp2]	-	S 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLITUC03462	rpoS[rpoSp]	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLITUC02279	csgDEFG[csgDp3]	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLITUC02566	ompT[ompTp]	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLITUC02876	ydaM[]	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLITUC03051	cirA[cirAp2]	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLITUC03052	cirA[cirAp1]	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLITUC03172	flhDC[flhDp]	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLITUC03415	csgDEFG[csgDp1]	-	S 
RDBECOLIPDC04233	SibC	sibC	RDBECOLITUC02179	ibsC[ibsCp]	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC00403	ldtC[ldtCp]	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC01702	ecnB[ecnBp]	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC01705	yliM-ompX[yliMp]	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC02324	ompA[ompAp2]	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC02978	ompX[ompXp2]	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC02979	ompW[ompWp]	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC03085	ompA[ompAp1]	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC03347	phoPQ[phoPp1]	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC03432	fimB[fimBp1]	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC03433	fimB[fimBp2]	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC03469	tsx[tsxp1]	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC03470	tsx[tsxp2]	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLITUC03560	tolB-pal-ybgF[]	-	W 
RDBECOLIPDC04278	OmrA	omrA	RDBECOLITUC02279	csgDEFG[csgDp3]	-	S 
RDBECOLIPDC04278	OmrA	omrA	RDBECOLITUC02566	ompT[ompTp]	-	S 
RDBECOLIPDC04278	OmrA	omrA	RDBECOLITUC02876	ydaM[]	-	S 
RDBECOLIPDC04278	OmrA	omrA	RDBECOLITUC03051	cirA[cirAp2]	-	S 
RDBECOLIPDC04278	OmrA	omrA	RDBECOLITUC03052	cirA[cirAp1]	-	S 
RDBECOLIPDC04278	OmrA	omrA	RDBECOLITUC03172	flhDC[flhDp]	-	S 
RDBECOLIPDC04278	OmrA	omrA	RDBECOLITUC03415	csgDEFG[csgDp1]	-	S 
RDBECOLIPDC04280	ArcZ	arcZ	RDBECOLITUC01165	eptB[eptBp]	-	S 
RDBECOLIPDC04280	ArcZ	arcZ	RDBECOLITUC02269	eptB[eptBp2]	-	S 
RDBECOLIPDC04280	ArcZ	arcZ	RDBECOLITUC03172	flhDC[flhDp]	-	S 
RDBECOLIPDC04280	ArcZ	arcZ	RDBECOLITUC03449	lrhA[lrhAp]	-	W 
RDBECOLIPDC04280	ArcZ	arcZ	RDBECOLITUC03462	rpoS[rpoSp]	+	S 
RDBECOLIPDC04280	ArcZ	arcZ	RDBECOLITUC03662	mutS[mutSp]	-	S 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC00111	uof-fur[uofp]	-	S 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC00192	hemB[hemBp]	-	W 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC00227	hemH[hemHp]	-	W 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC01794	sodB[sodBp]	-	S 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC01810	iscRSUA[iscRp]	-	S 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC01958	msrB[msrBp6]	-	S 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC01994	shiA[shiAp]	+	S 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC02434	cysE[cysEp]	-	S 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC02971	grxD[grxD]	-	W 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC03101	sodA[sodAp]	-	W 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC03140	fumA[fumAp]	-	W 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC03340	nuoABCEFGHIJKLMN[nuoAp2]	-	S 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC03468	nuoABCEFGHIJKLMN[nuoAp1]	-	S 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC03542	sdhCDAB-sucABCD-sdhX[sdhCp]	-	W 
RDBECOLIPDC04281	RyhB	ryhB	RDBECOLITUC03677	acnB[acnBp1]	-	W 
RDBECOLIPDC04282	GlmZ	glmZ	RDBECOLITUC03313	glmUS[glmUp1]	+	W 
RDBECOLIPDC04282	GlmZ	glmZ	RDBECOLITUC03506	glmUS[glmUp2]	+	W 
RDBECOLIPDC04329	MicC	micC	RDBECOLITUC03086	ompC[ompCp1]	-	S 
RDBECOLIPDC04329	MicC	micC	RDBECOLITUC03494	ompC[ompCp2]	-	S 
RDBECOLIPDC04329	MicC	micC	RDBECOLITUC03495	ompC[ompCp3]	-	S 
RDBECOLIPDC04645	FliX	fliX	RDBECOLITUC03372	rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ[rpsJp]	-	S 
RDBECOLIPDC04646	MotR	motR	RDBECOLITUC03372	rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ[rpsJp]	+	W 
RDBECOLIPDC04647	UhpU	uhpU	RDBECOLITUC03449	lrhA[lrhAp]	-	S 
RDBECOLIPDC04657	FimR2	fimR2	RDBECOLITUC01123	hofQ[]	+	W 
RDBECOLIPDC04664	AmeF	ameF	RDBECOLITUC03867	mazEF[]	+	W 
RDBECOLIRCC00001	acetyl-CoA carboxyltransferase	accA;accD	RDBECOLITUC03264	accA[accAp1]	-	W 
RDBECOLIRCC00001	acetyl-CoA carboxyltransferase	accA;accD	RDBECOLITUC03266	accD[accDp]	-	W 
RDBECOLIRCC00009	Hfq	hfq	RDBECOLITUC03662	mutS[mutSp]	-	S 
RDBECOLIRCC00014	ribonuclease E	rne	RDBECOLITUC01424	rne[rnep2]	-	S 
RDBECOLIRCC00014	ribonuclease E	rne	RDBECOLITUC01425	rne[rnep3]	-	S 
RDBECOLIRCC00014	ribonuclease E	rne	RDBECOLITUC03800	rne[rnep1]	-	S 
RDBECOLIRCC00078	carbon storage regulator CsrA	csrA	RDBECOLITUC00554	dgcZ[dgcZp]	-	S 
RDBECOLIRCC00078	carbon storage regulator CsrA	csrA	RDBECOLITUC02665	pgaABCD[pgaAp]	-	C 
RDBECOLIRCC00078	carbon storage regulator CsrA	csrA	RDBECOLITUC02862	ycdT[ycdTp]	-	W 
RDBECOLIRCC00078	carbon storage regulator CsrA	csrA	RDBECOLITUC03158	glgCAP[glgCp1]	-	S 
RDBECOLIRCC00078	carbon storage regulator CsrA	csrA	RDBECOLITUC03312	glgS[glgSp1]	-	W 
RDBECOLIRCC00078	carbon storage regulator CsrA	csrA	RDBECOLITUC03442	glgS[glgSp2]	-	W 
RDBECOLIRCC00078	carbon storage regulator CsrA	csrA	RDBECOLITUC03487	glgCAP[glgCp2]	-	S 
RDBECOLIRCC00078	carbon storage regulator CsrA	csrA	RDBECOLITUC03488	glgCAP[glgCp3]	-	S 
RDBECOLIRCC00085	SelB-L-selenocysteinyl-tRNA<sup>sec</sup>	selB	RDBECOLITUC03379	selAB[selAp]	-	C 
RDBECOLIRCC00101	small heat shock protein IbpA	ibpA	RDBECOLITUC02347	ibpB[ibpBp]	-	W 
RDBECOLIRCC00101	small heat shock protein IbpA	ibpA	RDBECOLITUC03430	ibpAB[ibpAp]	-	S 
RDBECOLIRCC00104	S6:S18 ribosomal subunit complex	rpsR;rpsF	RDBECOLITUC03371	rpsF-priB-rpsR-rplI[rpsFp]	-	C 
RDBECOLIRCC00231	bifunctional aconitate hydratase B/2-methylisocitrate dehydratase	acnB	RDBECOLITUC03677	acnB[acnBp1]	+	W 
RDBECOLITFC00001	ExuR	exuR	RDBECOLITUC01377	lgoR[lgoRp4]	-	S 
RDBECOLITFC00001	ExuR	exuR	RDBECOLITUC01910	uxaB[uxaBp]	-	W 
RDBECOLITFC00001	ExuR	exuR	RDBECOLITUC02083	exuR[exuRp2]	-	S 
RDBECOLITFC00001	ExuR	exuR	RDBECOLITUC02349	uxaCA[uxaCp2]	-	S 
RDBECOLITFC00001	ExuR	exuR	RDBECOLITUC02350	uxuR[uxuRp]	-	W 
RDBECOLITFC00001	ExuR	exuR	RDBECOLITUC02813	yjjN[]	-	S 
RDBECOLITFC00001	ExuR	exuR	RDBECOLITUC03185	exuT[exuTp2]	-	W 
RDBECOLITFC00001	ExuR	exuR	RDBECOLITUC03545	uxuAB[uxuAp]	-	W 
RDBECOLITFC00002	AsnC	asnC	RDBECOLITUC01420	asnC-mioC[asnCp]	-	W 
RDBECOLITFC00002	AsnC	asnC	RDBECOLITUC01421	asnC-mioC-mnmG[asnCp]	-	W 
RDBECOLITFC00002	AsnC	asnC	RDBECOLITUC03148	asnA[asnAp]	+	W 
RDBECOLITFC00002	AsnC	asnC	RDBECOLITUC03149	asnC[asnCp]	-	W 
RDBECOLITFC00003	Dan	ttdR	RDBECOLITUC02934	ttdR[ttdRp]	+	S 
RDBECOLITFC00003	Dan	ttdR	RDBECOLITUC03392	ttdABT[ttdAp]	+	S 
RDBECOLITFC00004	EbgR	ebgR	RDBECOLITUC03163	ebgAC[ebgAp]	-	W 
RDBECOLITFC00005	AgaR	agaR	RDBECOLITUC02460	kbaZ-agaVWA[kbaZp]	-	S 
RDBECOLITFC00005	AgaR	agaR	RDBECOLITUC02461	agaR[agaRp]	-	C 
RDBECOLITFC00005	AgaR	agaR	RDBECOLITUC02462	agaSYBCDI[agaSp]	-	S 
RDBECOLITFC00006	AtoC	atoC	RDBECOLITUC03150	atoDAEB[atoDp]	+	C 
RDBECOLITFC00007	DgoR	dgoR	RDBECOLITUC01207	dgoRKADT[dgoRp]	-	C 
RDBECOLITFC00008	TdcA	tdcA	RDBECOLITUC03161	tdcABCDEFG[tdcAp]	+	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC00270	dpiBA[dpiBp1]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC00646	yeaR-yoaG[yeaRp]	+	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC01695	ydhYVWXUT[ydhYp]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC01728	ogt[ogtp]	+	C 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC01736	citCDEFXG[citCp2]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC01737	dpiBA[dpiBp2]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC02095	hcp-hcr-poxB[hcpp1]	+	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC02161	norVW[norVp]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC02190	hyaABCDEF[hyaAp2]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC02200	adhE[adhEp]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC02245	frdABCD[frdAp2]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC02268	ynfEFGH-dmsD[ynfEp2]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC02372	ynfEFGH-dmsD[ynfEp]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC02402	aspA-dcuA[aspAp]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC02510	hcp-hcr[hcpp1]	+	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC02551	ydeP[ydePp]	+	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC02638	dcuSR[dcuSp]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC02979	ompW[ompWp]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03056	dmsABC[dmsAp1]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03060	frdABCD[frdAp]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03081	narGHJI[narGp]	+	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03082	narK[narKp1]	+	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03083	nirBDC-cysG[nirBp]	+	C 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03187	fdhF[fdhFp]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03192	fdnGHI[fdnGp]	+	C 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03195	aspA[aspAp]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03233	adhE[adhEp1]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03234	nrfABCDEFG[nrfAp]	-+	C 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03247	torCAD[torCp]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03288	cydDC[cydDp]	+	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03321	hyaABCDEF[hyaAp]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03322	hybOABCDEFG[hybOp1]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03332	moeAB[moeAp]	+	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03335	napFDAGHBC-ccmABCDEFGH[napFp1]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03338	nikABCDER[nikAp1]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03340	nuoABCEFGHIJKLMN[nuoAp2]	+	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03393	ubiCA[ubiCp]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03400	focA-pflB[focAp1]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03402	focA-pflB[focAp3]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03486	dcuB-fumB[dcuBp1]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03552	caiF[caiFp]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03590	napFDAGHBC-ccmABCDEFGH[napFp2]	-	S 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03629	adhE[adhEp2]	-	W 
RDBECOLITFC00009	NarL	narL	RDBECOLITUC03819	ytfE[ytfEp]	+	W 
RDBECOLITFC00010	UhpA	uhpA	RDBECOLITUC03166	uhpTU[uhpTp]	+	C 
RDBECOLITFC00011	ZntR	zntR	RDBECOLITUC02316	zntA[zntAp]	-+	C 
RDBECOLITFC00012	TdcR	tdcR	RDBECOLITUC03161	tdcABCDEFG[tdcAp]	+	S 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC00755	mlrA[mlrAp]	-	C 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC01291	yjbJ[]	-	S 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC01543	csgDEFG[csgDp2]	-	S 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC01815	osmY[osmYp]	-	S 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC01939	pdeR[pdeRp]	-	C 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC02220	csgDEFG[csgDp]	-	S 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC02244	csgBAC[csgBp2]	-	W 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC02252	gadBC[gadBp2]	-	S 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC02255	osmY[osmYp2]	-	S 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC02264	hdeAB-yhiD[hdeAp2]	-	S 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC02271	mlrA[mlrAp2]	-	C 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC02279	csgDEFG[csgDp3]	-	S 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC02387	gadEF-mdtEF[gadEp2]	-	C 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC03172	flhDC[flhDp]	-	S 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC03315	hdeAB-yhiD[hdeAp]	-	S 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC03413	csgBAC[csgBp]	-	W 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC03415	csgDEFG[csgDp1]	-	S 
RDBECOLITFC00013	FliZ	fliZ	RDBECOLITUC03593	gadBC[gadBp]	-	S 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC00784	yojI[yojIp]	+	W 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC00803	alaA[alaAp9]	-	W 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01001	ssrS-ygfA[ssrSp1]	-	S 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01004	argO[argOp]	+	S 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01173	avtA[avtAp]	-	W 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01340	ridA[ridAp]	+	C 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01706	ssrS-ygfA[ssrSp2]	-	S 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01799	osmC[osmCp1]	-	C 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01800	osmC[osmCp2]	+	C 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01815	osmY[osmYp]	-	C 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01827	serA[serAp2]	-	S 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01846	micF[micFp1]	-	S 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01911	ssrS[ssrSp2]	-	S 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01912	ssrS[ssrSp1]	-	S 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC01938	csiD-ygaF-gabDTP[csiDp]	+	S 
RDBECOLITFC00014	Lrp	lrp	RDBECOLITUC02024	ilvL[ilvLp2]	-	C 
